,fourth_downs_rate_awayAvg,def_st_td_homeAvg,def_st_td_awayAvg,def_st_td_opp_awayAvg,def_st_td_opp_homeAvg,score_diff_homeAvg,score_diff_awayAvg,home,away,winner,date
583,0.13230815306946703,0.18959666918178508,0.3815290270169977,0.20190586043424547,0.3123833674725889,3.148646572269821,-4.391518515656228,Packers,Giants,0,2004-10-03
584,0.1021460669054865,0.13025705361334539,0.2882270690858626,0.2710547799034092,0.3355722109831991,-1.878886073632463,-1.3372559466114722,Steelers,Bengals,1,2004-10-03
585,0.2700723150883422,0.042590870961002024,0.08474726378977862,0.14284235598809691,0.05751840834674608,-0.602766276074286,3.4527320610884082,Jaguars,Colts,0,2004-10-03
586,0.28381908026128166,0.054329060494336896,0.1624877938019779,0.03147232260221025,0.2839697391125199,-4.658685709876012,-2.6678938587822567,Texans,Raiders,1,2004-10-03
587,0.16614105376977167,0.0651827351051199,0.10245264588664696,0.12475048195353422,0.28160522391806797,-6.894385994809781,-0.5275903560419761,Cardinals,Saints,1,2004-10-03
588,0.25608289182989785,0.2284410334231201,0.38732660014759296,0.0719422999606857,0.27096269711324217,0.3211700153030546,-0.5206350955128185,Panthers,Falcons,0,2004-10-03
589,0.22256420619678452,0.15988200946493245,0.25342632621875494,0.12275359889510598,0.5460913643498175,-0.3724573238025841,0.5678980089238945,Dolphins,Jets,0,2004-10-03
590,0.18098377412118175,0.14611480802567034,0.44784185047250036,0.24741954262881583,0.15073160376877293,-2.55874034211233,1.8212041973725699,Chargers,Titans,1,2004-10-03
591,0.17023961737154533,0.39250021026215026,0.07410073662329904,0.16384032417907307,0.22089532552229615,-0.3724617854594342,1.4333687449638397,Buccaneers,Broncos,0,2004-10-03
592,0.34500573873934837,0.0741745211563086,0.22186431638345744,0.42430461253495155,0.1289622165201127,0.1926275460025637,1.2796302394174772,49ers,Rams,0,2004-10-03
593,0.14624518389604405,0.48912850691529586,0.406395721966546,0.05437948488699057,0.10102488379143842,2.558158781019869,0.5966706203518983,Ravens,Chiefs,0,2004-10-04
594,0.1555504150556244,0.3505819932464973,0.46040152342162277,0.24293141901402637,0.056296898755555394,-0.1098745155239774,-0.6603795712802734,Falcons,Lions,0,2004-10-10
595,0.1650036131682709,0.08914294749015095,0.345310441480265,0.18273891858009522,0.11721037000951093,-1.0431198856905937,-2.277809666962456,Cowboys,Giants,0,2004-10-10
596,0.3032054938991494,0.07844531383304996,0.34213463052082194,0.0,0.13222035665875956,4.389630308755034,-1.2902604314024453,Colts,Raiders,1,2004-10-10
597,0.14513469540310986,0.2246414828944555,0.14464107162791298,0.49403457218638,0.02009358766952277,4.5570627322305,-1.3207783100925332,Patriots,Dolphins,1,2004-10-10
598,0.2449526436642526,0.09265351719103891,0.32723453769455485,0.39455629316421864,0.11281866685083479,-0.16049164479730593,-1.4611037204649635,Saints,Buccaneers,0,2004-10-10
599,0.19263037771444097,0.11790881759603258,0.05572633199492989,0.16164112747176185,0.30376030715822666,-0.6896756399215889,-2.2645779203625334,Steelers,Browns,1,2004-10-10
600,0.2977373068040996,0.24845606223858824,0.1935257476688415,0.15513937553904864,0.2568923229607913,-3.8742690988448496,1.8971613595148016,Texans,Vikings,0,2004-10-10
601,0.24887054334612552,0.2281170369460007,0.11946846417223857,0.0545117664136211,0.21681331893312328,0.9566120443572532,-1.6926621650179592,Jets,Bills,1,2004-10-10
602,0.34577755475004057,0.1321753064461507,0.03852485838524864,0.05202731210010371,0.13635165517075537,-3.2994043023187043,-0.21691911602662506,Chargers,Jaguars,1,2004-10-10
603,0.10890664365747167,0.0395774580521535,0.21198126724143107,0.4480226036325236,0.15117672739221077,2.0216213121648905,1.0493766801793831,Broncos,Panthers,1,2004-10-10
604,0.13396526929801963,0.06713282158097816,0.058959950393764844,0.2547212848012292,0.11671929036236,-3.115645065278979,-6.411712768189703,49ers,Cardinals,1,2004-10-10
605,0.35264047964115297,0.10960193154323253,0.2047752192899923,0.36295510383608864,0.15179328656371519,3.1268447574852454,1.0296245362222423,Seahawks,Rams,0,2004-10-10
606,0.13376447038682288,0.02212183824275328,0.4514209411181899,0.09323674141401952,0.44630226538704554,-2.155827053331634,4.010756944500926,Washington,Ravens,0,2004-10-10
607,0.20484805587987048,0.14584469011145795,0.4138730125444863,0.19922766932175265,0.288713433574225,1.1811337177826904,1.7734285905340483,Packers,Titans,0,2004-10-11
608,0.14835402977536477,0.5150741113464836,0.12213986076663985,0.1259991190914463,0.052017547506075276,1.3347111273783625,-0.8702073609281828,Falcons,Chargers,1,2004-10-17
609,0.15279281086073626,0.20753419388979524,0.13366680150085547,0.6472310481723564,0.2514555335509425,-2.996345886521402,-1.9698585230307266,Bills,Dolphins,1,2004-10-17
610,0.25831340610336684,0.2999418380160648,0.020485769765406364,0.4132950143731088,0.18610937601176397,-0.8289834453618279,-2.4183982269038293,Bears,Washington,0,2004-10-17
611,0.13229060609073706,0.051488439539644174,0.2607274885650119,0.2451935977141168,0.149348595556351,-1.6694451238502266,-2.531550960422275,Browns,Bengals,1,2004-10-17
612,0.16689793487208637,0.40407849503158827,0.1351380352191843,0.2675185920364202,0.21149097130191727,-2.2850297164333115,0.5398235598330576,Lions,Packers,0,2004-10-17
613,0.3169628803565808,0.3834608274239608,0.4203425657864036,0.23739637876510694,0.18458803692993844,-0.530996940480112,-2.353854474425184,Titans,Texans,0,2004-10-17
614,0.1508160493007063,0.3693971695467785,0.10115716153899666,0.14009769529840965,0.1156640033275689,5.399091208222621,5.984353455418631,Patriots,Seahawks,1,2004-10-17
615,0.27219705349204804,0.4051114247909708,0.035061514069066865,0.10783713718443774,0.19254444191009665,1.7464361604645808,-4.401845933009069,Jets,49ers,1,2004-10-17
616,0.11977268885800893,0.07372573844168677,0.17740749094820518,0.599724276308458,0.01680972446927809,6.339869909421451,-0.7693615305064117,Eagles,Panthers,1,2004-10-17
617,0.1898544702686531,0.035598060757147595,0.37501943436992613,0.24729755192846234,0.04807471058426368,-0.8554990479747089,0.06802479428830788,Jaguars,Chiefs,1,2004-10-17
618,0.22357980034237035,0.08205122303802904,0.29993480275548456,0.28068503395321315,0.10788575521448698,-0.4645802097999625,0.15755738834920074,Cowboys,Steelers,0,2004-10-17
619,0.14814180775524144,0.3161341952638682,0.03661766228804311,0.13987099277989934,0.19107859730994137,-2.3669307229945122,1.8230525815576928,Raiders,Broncos,0,2004-10-17
620,0.3101984888641087,0.18130986728713167,0.16724967337389265,0.12831247108939123,0.29564756779591667,-2.2160688462165474,2.210783467035764,Saints,Vikings,0,2004-10-17
621,0.26104943648233647,0.18951052464069457,0.3024434488992531,0.36466494927523885,0.33589910140243473,1.8534018521989766,-1.8656556930587156,Rams,Buccaneers,1,2004-10-18
622,0.1804041949785481,0.23117142807160568,0.06837802792113284,0.015590427893997637,0.11250330003630854,-2.297147095446223,6.663766062866868,Browns,Eagles,0,2004-10-24
623,0.4005767481779566,0.043925605942159024,0.03297833133538387,0.044536800622831746,0.1226828511027897,4.228003070393413,-1.7126364550119688,Colts,Jaguars,0,2004-10-24
624,0.23397137016833272,0.30483639063461254,0.47714910939354516,0.04818748587553076,0.2953761936357102,0.058216666967443986,0.6204549348401958,Chiefs,Falcons,1,2004-10-24
625,0.3846621682320197,0.12384200401690651,0.17580919951390028,0.28521714583560354,0.5996581736648694,-3.247512712577028,2.2754673679805286,Dolphins,Rams,1,2004-10-24
626,0.3160768636557035,0.15161478960630098,0.32805783991094334,0.17095407294711762,0.11631752645993132,2.5198614120905636,1.1696268035794124,Vikings,Titans,1,2004-10-24
627,0.24241550629266786,0.2922773950614208,0.3267181336247764,0.19171476137804802,0.16887984169164522,-1.5722604019172444,-1.6298888484061216,Giants,Lions,0,2004-10-24
628,0.18338250299963355,0.46310360236468456,0.2772036099604822,0.1451709619395821,0.3378695612487293,-1.4156019599180487,-1.1550794056994826,Buccaneers,Bears,1,2004-10-24
629,0.19120413443524825,0.16471946694384276,0.11315648045782667,0.11673189053666262,0.5568325360942741,-1.0359895921450981,0.6935482009713981,Panthers,Chargers,0,2004-10-24
630,0.210689306906912,0.4836594006597248,0.16505616487799213,0.23196277110860947,0.08604521328329806,3.14364910178971,-3.3671404657694346,Ravens,Bills,1,2004-10-24
631,0.20332135541327004,0.3422472793908792,0.37367154927998353,0.17760145853926357,0.10716295014086494,6.353240591516925,1.8432467979089673,Patriots,Jets,1,2004-10-24
632,0.17097431073144176,0.1251761354342773,0.04760335250937838,0.0711195287341021,0.24779806405816587,-1.593364255408861,-1.994109761145939,Packers,Cowboys,1,2004-10-24
633,0.21313709279464726,0.26704080278623055,0.14208163856059372,0.4574779572076109,0.3603306795673156,-4.156265219696362,-2.599741949331545,Raiders,Saints,0,2004-10-24
634,0.15287381455992693,0.24548405226110517,0.06487313716299345,0.12719050420585692,0.2905147251388399,-3.390423705507134,4.3464036099939225,Cardinals,Seahawks,1,2004-10-24
635,0.167089844869379,0.2409301361318978,0.0339652002570732,0.12973920187898497,0.3905614504152116,-3.120262181597975,1.6838429523132459,Bengals,Broncos,1,2004-10-25
636,0.22125117862092647,0.3385464262011415,0.22741841102661534,0.33494784398876953,0.21456788169605495,-2.729547101057344,-2.9253572629906333,Bills,Cardinals,1,2004-10-31
637,0.2263678333942654,0.04412272058208552,0.3022217845483404,0.337891622536841,0.0659194558544206,-2.362955820683441,-3.793311801674644,Cowboys,Lions,1,2004-10-31
638,0.1545706320708646,0.306065512638099,0.40504516399309276,0.3296756560576327,0.13332916467972739,0.32991315439697333,-4.379591615121489,Titans,Bengals,1,2004-10-31
639,0.2747809652166535,0.23915819457376142,0.21851463967571333,0.05822087171726935,0.26947022362843187,-0.8632841053902333,5.755514065627019,Chiefs,Colts,1,2004-10-31
640,0.13042267359197698,0.14025081593519909,0.24493666724202293,0.13059575336665163,0.10759918630584239,2.8421557589666855,0.04500864532255633,Vikings,Giants,0,2004-10-31
641,0.122386089486728,0.21665312371188034,0.7082260367095494,0.08002045701753088,0.014217871954478108,8.048920858625253,3.3724428281547243,Eagles,Ravens,1,2004-10-31
642,0.23252668703047205,0.018977545501386407,0.28980326354968294,0.23119966161928163,0.657893843311388,-2.9079043405668585,0.6480218484047104,Washington,Packers,0,2004-10-31
643,0.41262805993375995,0.3894392319832868,0.030622542921974347,0.04135533950490597,0.1941641278954654,-2.4591617809401143,-0.937522783573407,Texans,Jaguars,1,2004-10-31
644,0.23618659141192724,0.031571971534670194,0.44304763987803064,0.044743564367006355,0.12059762220307041,3.9628355611528265,0.9250786082911364,Broncos,Falcons,0,2004-10-31
645,0.18826538104329377,0.034224790204028514,0.15326371948313278,0.6671128526411758,0.1178152764016221,3.0949212548608767,-2.6318205346877734,Seahawks,Panthers,1,2004-10-31
646,0.20024753104124143,0.2520540371846369,0.2906671741472444,0.09951698831558563,0.4045473658404878,1.4247378964201212,6.690246763701314,Steelers,Patriots,1,2004-10-31
647,0.25126653897546175,0.10507752685675134,0.24798036182086758,0.33461153262706356,0.09599534166293665,0.7296158113337876,-6.065710629938149,Chargers,Raiders,1,2004-10-31
648,0.2759265739337494,0.4376791710142146,0.12428893593205069,0.09988883429945737,0.13196261653739716,-1.1896148784377976,-3.763168672626888,Bears,49ers,1,2004-10-31
649,0.15446748126531046,0.3457084536909117,0.1150055230740654,0.7080409216426018,0.16431094559691783,2.5854264921188586,-3.7555587156780783,Jets,Dolphins,1,2004-11-01
650,0.256098472673244,0.28965542858851606,0.3206234420851466,0.12817301748974952,0.37746198761894223,-3.6591694700943362,1.9484704428283568,Bills,Jets,1,2004-11-07
651,0.1817602694161381,0.3745533780467246,0.040989874622189414,0.061238976087361084,0.3048576840637509,-2.801065956935703,-4.269497658347026,Bengals,Cowboys,1,2004-11-07
652,0.24143656007690628,0.2802528653455643,0.017621358856934374,0.7871916367102201,0.31332981351337713,-2.0577893040826396,-2.3983759635533617,Lions,Washington,0,2004-11-07
653,0.2317705986688404,0.10708483784422994,0.20718724793769178,0.4842039045610678,0.659276574328935,-2.215573301158347,-2.0341428090100035,Dolphins,Cardinals,0,2004-11-07
654,0.16505585552204688,0.23404999776282637,0.20150265731472072,0.0,0.37565083712808944,1.5885082123155971,7.775106366825675,Steelers,Eagles,1,2004-11-07
655,0.196227915731258,0.4289011360371837,0.20952441403394595,0.33873309228782267,0.48920533006235445,-2.187498152768408,3.1865191170884826,Buccaneers,Chiefs,1,2004-11-07
656,0.2524692373999492,0.1428809937956552,0.2307479184502399,0.4812481534060251,0.6219198364797334,-3.4394717829278605,-6.104815744288074,Panthers,Raiders,0,2004-11-07
657,0.15710596432484958,0.22317252897537554,0.40614936284146425,0.12245621033635083,0.1189915127059412,-1.3357922498123624,-1.98518727578616,Giants,Bears,0,2004-11-07
658,0.22999115759088617,0.09778147339381747,0.1319173979095542,0.4247508849644156,0.08932990933010107,1.6481949834141179,-2.845192165669504,Chargers,Saints,1,2004-11-07
659,0.12554418899123976,0.11539748083896739,0.20846873973912272,0.10945057858279503,0.09274292804630846,-4.1877615924305776,2.4519880875834668,49ers,Seahawks,0,2004-11-07
660,0.2917651666047908,0.0293271236349364,0.36164552420561863,0.14311905593143964,0.09975060997456706,2.5941960555020724,-1.056538961223278,Broncos,Texans,1,2004-11-07
661,0.22126075833419037,0.3376459504764153,0.24432056969609256,0.09261133270262326,0.25178490047186713,2.416898417029494,6.601846933207392,Rams,Patriots,0,2004-11-07
662,0.25276479788157435,0.823189845674021,0.2146432703219682,0.280885349410772,0.0605147537960873,4.403752885677741,-0.6457137388171101,Ravens,Browns,1,2004-11-07
663,0.2499068776433941,0.199764288634766,0.13005885030938374,0.09978000036469582,0.05322504267703278,5.039823078171691,4.030580315479669,Colts,Vikings,1,2004-11-08
664,0.32026966490117736,0.497216581351141,0.3506805907841728,0.4567043090932601,0.04163381980800508,-2.808090179092339,-0.9873390926909991,Falcons,Buccaneers,1,2004-11-14
665,0.24802706836377278,0.19971971964053342,0.3862364372328316,0.31950989705648636,0.2613561708750723,-0.7720150011466478,2.857628341902812,Browns,Steelers,0,2004-11-14
666,0.16010556442602575,0.26011640535761604,0.5495393554096715,0.285731922341549,0.12431882227138501,-1.3792106125627475,-1.0230486663124143,Titans,Bears,0,2004-11-14
667,0.2877935128048295,0.18631658605585077,0.5025711101174718,0.1306790891511696,0.049642047194895136,3.740807560066379,0.1949289578257386,Colts,Texans,1,2004-11-14
668,0.15032423601887185,0.29001467867337694,0.19406945029676395,0.10189064147846218,0.23530654785520982,0.36964027909280894,2.7811889410790416,Rams,Seahawks,1,2004-11-14
669,0.2252882982949191,0.292868081080944,0.18289012753483258,0.3151100053591926,0.3712395113914728,-1.8145638739906373,3.8057625195349356,Saints,Chiefs,1,2004-11-14
670,0.12444168259878646,0.2972126306275524,0.7288497285569313,0.056326638865238685,0.11881426840113303,4.252975585778816,3.5723812755627384,Jets,Ravens,0,2004-11-14
671,0.1847375906278786,0.02849520221984267,0.4322245417486211,0.29120390693013115,0.038482394001868425,-0.5698231522137894,-2.724563008208796,Jaguars,Lions,1,2004-11-14
672,0.14903048837922608,0.016088177672251663,0.5208779012907739,0.2840241726856487,0.7187004711910097,-3.433431686596343,-3.2932112051173386,Washington,Bengals,0,2004-11-14
673,0.2769256107569767,0.27023285422244553,0.12087727724284404,0.09273597866414635,0.19034645186683286,2.4342678295816746,1.6162670810436344,Packers,Vikings,1,2004-11-14
674,0.13415090036773505,0.18080377827101124,0.20751316355200974,0.1106422253259205,0.5360827144822137,-3.6765917141673197,0.7224594427476672,Cardinals,Giants,1,2004-11-14
675,0.1790908478772383,0.2782219808370484,0.13343799538704684,0.5808171826546964,0.2575401125189224,-4.358286551940168,-3.6564739511520417,49ers,Panthers,0,2004-11-14
676,0.22085299945992448,0.2278040288192499,0.3550963964483689,0.3508033163584412,0.2536650071514882,4.908519261254922,-1.2223463993544508,Patriots,Bills,1,2004-11-14
677,0.16917594221269894,0.025734011821540795,0.17501932487704147,0.0,0.22735175100381538,-3.147712635780022,7.617001768915726,Cowboys,Eagles,0,2004-11-15
678,0.4043815848950306,0.3306900779823873,0.43100599899664216,0.21560875014932246,0.3266920678535257,-0.79172156720743,-1.2692655375683255,Bills,Rams,1,2004-11-21
679,0.3352798475668195,0.5120351417869777,0.1736059569325909,0.12784385770203316,0.26623167918547563,-0.2910516702531293,3.6541661849631986,Bears,Colts,0,2004-11-21
680,0.2742639969985781,0.48505878139218284,0.3596080712448848,0.27485330969765326,0.2644927318809713,-1.0923807949683066,4.88333726553033,Bengals,Steelers,0,2004-11-21
681,0.25005858370603373,0.24340958977940402,0.27766528397884765,0.110999985117326,0.405876561346079,-2.1006435736794873,3.245408004117585,Browns,Jets,0,2004-11-21
682,0.19504984381385307,0.19525687861115948,0.402521322813852,0.3540197352848373,0.08613119201073427,1.1061815135390571,-3.038261331894621,Vikings,Lions,1,2004-11-21
683,0.15513010788735604,0.2678985873756923,0.0274351547882153,0.2563230971418953,0.328237403680981,-3.7615370251943623,1.331619661990432,Saints,Broncos,0,2004-11-21
684,0.2699025108215084,0.2975570295366873,0.25901448708392705,0.4064313821145797,0.4180624877236318,-0.9120322021462429,-5.3867808836457,Buccaneers,49ers,1,2004-11-21
